,Player_ID,Season,birthDate,height,weight,stat.timeOnIce,stat.assists,stat.goals,stat.pim,stat.shots,stat.games,stat.hits,stat.powerPlayGoals,stat.powerPlayPoints,stat.powerPlayTimeOnIce,stat.evenTimeOnIce,stat.penaltyMinutes,stat.faceOffPct,stat.shotPct,stat.gameWinningGoals,stat.overTimeGoals,stat.shortHandedGoals,stat.shortHandedPoints,stat.shortHandedTimeOnIce,stat.blocked,stat.plusMinus,stat.points,stat.shifts,stat.timeOnIcePerGame,stat.evenTimeOnIcePerGame,stat.shortHandedTimeOnIcePerGame,stat.powerPlayTimeOnIcePerGame,stat.ot,stat.shutouts,stat.ties,stat.wins,stat.losses,stat.saves,stat.powerPlaySaves,stat.shortHandedSaves,stat.evenSaves,stat.shortHandedShots,stat.evenShots,stat.powerPlayShots,stat.savePercentage,stat.goalAgainstAverage,stat.gamesStarted,stat.shotsAgainst,stat.goalsAgainst,stat.powerPlaySavePercentage,stat.shortHandedSavePercentage,stat.evenStrengthSavePercentage,Age_in_Season,Full_Season
79,8475755,20162017,1992-03-03,"6\' 4""",210,889:21,13.0,1.0,79,55.0,49,106.0,0.0,0.0,05:26,819:30,79,0.0,1.82,0.0,0.0,0.0,0.0,64:25,55.0,-1.0,14.0,1055.0,18:09,16:43,01:18,00:06,,,,,,,,,,,,,,,,,,,,,"24 years, 334 days",No
80,8475760,20162017,1992-07-17,"6\' 6""",209,710:15,7.0,7.0,22,91.0,54,72.0,1.0,3.0,76:32,631:51,22,47.57,7.69,1.0,0.0,0.0,0.0,01:52,9.0,-19.0,14.0,984.0,13:09,11:42,00:02,01:25,,,,,,,,,,,,,,,,,,,,,"24 years, 198 days",No
81,8475795,20162017,1992-04-20,"6\' 5""",232,57:06,0.0,1.0,14,3.0,6,15.0,0.0,0.0,00:00,56:00,14,0.0,33.33,0.0,0.0,0.0,0.0,01:06,4.0,-2.0,1.0,76.0,09:31,09:20,00:11,00:00,,,,,,,,,,,,,,,,,,,,,"24 years, 286 days",No
82,8475796,20162017,1992-01-11,"6\' 1""",198,1521:59,13.0,4.0,10,86.0,82,72.0,0.0,0.0,07:11,1282:22,10,0.0,4.65,0.0,0.0,0.0,0.0,232:26,99.0,0.0,17.0,1896.0,18:33,15:38,02:50,00:05,,,,,,,,,,,,,,,,,,,,,"25 years, 274 days",Yes
83,8475958,20162017,1992-07-25,"6\' 0""",179,423:50,7.0,2.0,9,33.0,38,39.0,1.0,2.0,25:04,393:07,9,43.94,6.06,0.0,0.0,0.0,0.0,05:39,16.0,-5.0,9.0,626.0,11:09,10:20,00:08,00:39,,,,,,,,,,,,,,,,,,,,,"24 years, 190 days",No
84,8476200,20162017,1988-11-30,"6\' 1""",201,165:54,3.0,0.0,22,19.0,21,48.0,0.0,0.0,00:11,165:33,22,0.0,0.0,0.0,0.0,0.0,0.0,00:10,16.0,-4.0,3.0,255.0,07:54,07:53,00:00,00:00,,,,,,,,,,,,,,,,,,,,,"28 years, 62 days",No
85,8476389,20162017,1993-07-11,"5\' 10""",183,1707:53,31.0,23.0,43,230.0,82,164.0,2.0,12.0,224:07,1326:26,43,50.18,10.0,2.0,1.0,0.0,1.0,157:20,51.0,-13.0,54.0,2101.0,20:49,16:10,01:55,02:43,,,,,,,,,,,,,,,,,,,,,"23 years, 204 days",Yes
86,8476415,20162017,1992-10-24,"5\' 9""",171,230:24,1.0,2.0,4,21.0,24,24.0,0.0,0.0,05:05,225:19,4,66.66,9.52,0.0,0.0,0.0,0.0,00:00,3.0,-3.0,3.0,324.0,09:36,09:23,00:00,00:12,,,,,,,,,,,,,,,,,,,,,"24 years, 99 days",No
87,8476456,20162017,1993-06-04,"6\' 1""",202,555:30,16.0,10.0,13,86.0,31,18.0,3.0,7.0,78:45,473:52,13,44.44,11.63,2.0,1.0,0.0,0.0,02:53,7.0,-2.0,26.0,697.0,17:55,15:17,00:05,02:32,,,,,,,,,,,,,,,,,,,,,"23 years, 241 days",No
88,8476495,20162017,1993-01-04,"5\' 9""",190,305:37,5.0,0.0,8,21.0,24,30.0,0.0,1.0,32:07,273:29,8,25.0,0.0,0.0,0.0,0.0,0.0,00:01,5.0,6.0,5.0,421.0,12:44,11:23,00:00,01:20,,,,,,,,,,,,,,,,,,,,,"24 years, 27 days",No
89,8476539,20162017,1990-12-27,"5\' 9""",184,1268:19,21.0,30.0,38,193.0,75,105.0,8.0,18.0,202:23,1062:23,38,45.18,15.54,6.0,1.0,0.0,0.0,03:33,17.0,-21.0,51.0,1567.0,16:54,14:09,00:02,02:41,,,,,,,,,,,,,,,,,,,,,"26 years, 35 days",No
90,8476875,20162017,1994-02-27,"6\' 2""",188,1705:17,10.0,7.0,36,179.0,81,69.0,0.0,1.0,41:05,1453:51,36,100.0,3.91,0.0,0.0,0.0,1.0,210:21,118.0,-5.0,17.0,1952.0,21:03,17:56,02:35,00:30,,,,,,,,,,,,,,,,,,,,,"22 years, 339 days",No
91,8477346,20162017,1994-01-07,"6\' 0""",200,52:20,0.0,0.0,4,3.0,3,4.0,0.0,0.0,05:45,46:35,4,0.0,0.0,0.0,0.0,0.0,0.0,00:00,1.0,0.0,0.0,62.0,17:26,15:31,00:00,01:55,,,,,,,,,,,,,,,,,,,,,"23 years, 24 days",No
92,8477452,20162017,1995-08-05,"6\' 3""",218,39:46,1.0,0.0,0,0.0,3,3.0,0.0,0.0,00:00,39:46,0,0.0,0.0,0.0,0.0,0.0,0.0,00:00,2.0,0.0,1.0,52.0,13:15,13:15,00:00,00:00,,,,,,,,,,,,,,,,,,,,,"21 years, 179 days",No
93,8477493,20162017,1995-09-02,"6\' 3""",215,1183:30,31.0,21.0,10,142.0,61,39.0,3.0,14.0,177:29,927:57,10,46.53,14.79,5.0,2.0,0.0,0.0,78:04,30.0,13.0,52.0,1469.0,19:24,15:12,01:16,02:54,,,,,,,,,,,,,,,,,,,,,"21 years, 151 days",No
94,8477932,20162017,1996-02-07,"6\' 4""",215,1459:17,11.0,10.0,58,225.0,68,88.0,4.0,8.0,189:29,1214:38,58,0.0,4.44,2.0,1.0,1.0,1.0,55:10,62.0,-23.0,21.0,1618.0,21:27,17:51,00:48,02:47,,,,,,,,,,,,,,,,,,,,,"20 years, 359 days",No
95,8477955,20162017,1996-05-31,"6\' 1""",185,337:25,6.0,1.0,4,44.0,29,28.0,0.0,1.0,28:38,308:13,4,39.04,2.27,0.0,0.0,0.0,0.0,00:34,6.0,-1.0,7.0,465.0,11:38,10:37,00:01,00:59,,,,,,,,,,,,,,,,,,,,,"20 years, 245 days",No
96,8478843,20162017,1997-01-18,"5\' 9""",177,528:12,4.0,6.0,8,67.0,47,34.0,2.0,2.0,52:20,475:37,8,36.41,8.96,1.0,1.0,0.0,0.0,00:15,15.0,-5.0,10.0,720.0,11:14,10:07,00:00,01:06,,,,,,,,,,,,,,,,,,,,,"20 years, 281 days",No
97,8466141,20162017,1979-04-04,"6\' 3""",215,2327:10,,,,,40,,,,,,,,,,,,,,,,,,58:10,,,,6.0,1.0,,17.0,15.0,1113.0,157.0,35.0,921.0,37.0,1010.0,170.0,0.914544,2.682064,39.0,1217.0,104.0,92.3529411764706,94.5945945945946,91.1881188118812,"37 years, 302 days",No
98,8473499,20162017,1987-01-03,"6\' 4""",218,313:07,,,,,7,,,,,,,,,,,,,,,,,,44:43,,,,0.0,0.0,,0.0,5.0,127.0,20.0,4.0,103.0,6.0,117.0,22.0,0.875862,3.449194,4.0,145.0,18.0,90.9090909090909,66.66666666666666,88.03418803418803,"30 years, 28 days",No
99,8473503,20162017,1988-03-15,"6\' 3""",205,2324:35,,,,,43,,,,,,,,,,,,,,,,,,54:03,,,,5.0,3.0,,18.0,16.0,1124.0,145.0,17.0,962.0,21.0,1035.0,166.0,0.919804,2.529486,39.0,1222.0,98.0,87.34939759036145,80.95238095238095,92.94685990338164,"28 years, 322 days",No
100,8468001,20172018,1981-06-11,"5\' 11""",177,848:06,11.0,3.0,31,86.0,75,124.0,0.0,0.0,03:00,672:31,31,52.06,3.49,0.0,0.0,1.0,4.0,172:35,45.0,-9.0,14.0,1309.0,11:18,08:58,02:18,00:02,,,,,,,,,,,,,,,,,,,,,"36 years, 234 days",No
101,8468085,20172018,1981-06-13,"6\' 1""",194,542:01,9.0,5.0,16,88.0,42,15.0,2.0,4.0,55:12,486:45,16,33.33,5.68,0.0,0.0,0.0,0.0,00:04,16.0,-7.0,14.0,804.0,12:54,11:35,00:00,01:18,,,,,,,,,,,,,,,,,,,,,"36 years, 232 days",No
102,8471735,20172018,1986-09-09,"6\' 1""",192,2008:06,48.0,8.0,35,179.0,82,26.0,1.0,18.0,270:31,1554:16,35,0.0,4.47,1.0,0.0,0.0,2.0,183:19,101.0,7.0,56.0,2410.0,24:29,18:57,02:14,03:17,,,,,,,,,,,,,,,,,,,,,"31 years, 144 days",Yes
103,8473465,20172018,1988-08-05,"6\' 1""",205,1022:31,16.0,13.0,33,116.0,76,120.0,4.0,6.0,119:58,901:03,33,26.92,11.21,0.0,0.0,0.0,0.0,01:30,22.0,-5.0,29.0,1474.0,13:27,11:51,00:01,01:34,,,,,,,,,,,,,,,,,,,,,"29 years, 179 days",No
104,8474098,20172018,1989-04-20,"6\' 0""",190,1021:24,13.0,11.0,24,141.0,76,84.0,0.0,0.0,04:26,838:36,24,48.73,7.8,2.0,0.0,1.0,3.0,178:22,69.0,6.0,24.0,1444.0,13:26,11:02,02:20,00:03,,,,,,,,,,,,,,,,,,,,,"28 years, 286 days",No
105,8474149,20172018,1989-03-12,"5\' 11""",185,1383:43,37.0,28.0,8,188.0,74,27.0,6.0,13.0,245:47,1137:42,8,0.0,14.89,6.0,0.0,0.0,0.0,00:14,33.0,10.0,65.0,1669.0,18:41,15:22,00:00,03:19,,,,,,,,,,,,,,,,,,,,,"28 years, 325 days",No
106,8474230,20172018,1986-03-30,"5\' 11""",213,584:19,6.0,3.0,212,55.0,75,124.0,0.0,0.0,02:21,576:36,212,47.5,5.45,1.0,0.0,0.0,0.0,05:22,23.0,-13.0,9.0,895.0,07:47,07:41,00:04,00:01,,,,,,,,,,,,,,,,,,,,,"31 years, 307 days",No
107,8475736,20172018,1992-02-25,"6\' 0""",203,523:12,8.0,4.0,19,62.0,44,82.0,0.0,0.0,04:20,480:20,19,18.75,6.45,2.0,0.0,0.0,0.0,38:32,28.0,-6.0,12.0,756.0,11:53,10:55,00:52,00:05,,,,,,,,,,,,,,,,,,,,,"25 years, 340 days",No
108,8475755,20172018,1992-03-03,"6\' 4""",210,982:00,11.0,2.0,98,60.0,67,142.0,0.0,0.0,01:36,952:41,98,0.0,3.33,1.0,0.0,0.0,0.0,27:43,74.0,-2.0,13.0,1278.0,14:39,14:13,00:24,00:01,,,,,,,,,,,,,,,,,,,,,"25 years, 334 days",No
109,8475760,20172018,1992-07-17,"6\' 6""",209,1239:49,30.0,19.0,41,230.0,82,95.0,1.0,7.0,124:48,1114:01,41,51.0,8.26,1.0,0.0,0.0,0.0,01:00,19.0,5.0,49.0,1693.0,15:07,13:35,00:00,01:31,,,,,,,,,,,,,,,,,,,,,"25 years, 198 days",Yes
110,8475796,20172018,1992-01-11,"6\' 1""",198,1538:25,13.0,3.0,20,106.0,82,102.0,0.0,0.0,07:34,1361:23,20,0.0,2.83,0.0,0.0,0.0,0.0,169:28,123.0,-8.0,16.0,2118.0,18:45,16:36,02:04,00:05,,,,,,,,,,,,,,,,,,,,,"26 years, 274 days",Yes
111,8476322,20172018,1992-02-02,"5\' 11""",179,78:32,0.0,0.0,0,6.0,8,4.0,0.0,0.0,00:00,66:22,0,36.66,0.0,0.0,0.0,0.0,0.0,12:10,2.0,-2.0,0.0,123.0,09:49,08:17,01:31,00:00,,,,,,,,,,,,,,,,,,,,,"25 years, 363 days",No
112,8476389,20172018,1993-07-11,"5\' 10""",183,1751:52,44.0,31.0,54,287.0,82,145.0,13.0,27.0,285:13,1318:31,54,54.09,10.8,5.0,0.0,3.0,4.0,148:08,55.0,-9.0,75.0,2168.0,21:21,16:04,01:48,03:28,,,,,,,,,,,,,,,,,,,,,"24 years, 204 days",Yes
113,8476456,20172018,1993-06-04,"6\' 1""",202,1574:55,42.0,27.0,32,204.0,82,41.0,7.0,19.0,278:02,1288:45,32,47.72,13.24,4.0,0.0,0.0,0.0,08:08,42.0,-2.0,69.0,1912.0,19:12,15:42,00:05,03:23,,,,,,,,,,,,,,,,,,,,,"24 years, 241 days",Yes
114,8476875,20172018,1994-02-27,"6\' 2""",188,1728:19,17.0,10.0,61,167.0,81,53.0,1.0,4.0,90:11,1492:59,61,0.0,5.99,2.0,1.0,0.0,1.0,145:09,137.0,-1.0,27.0,2182.0,21:20,18:25,01:47,01:06,,,,,,,,,,,,,,,,,,,,,"23 years, 338 days",No
115,8477346,20172018,1994-01-07,"6\' 0""",200,874:20,6.0,2.0,32,58.0,60,108.0,0.0,0.0,22:57,842:55,32,0.0,3.45,0.0,0.0,0.0,0.0,08:28,69.0,5.0,8.0,1153.0,14:34,14:02,00:08,00:22,,,,,,,,,,,,,,,,,,,,,"24 years, 24 days",No
116,8477452,20172018,1995-08-05,"6\' 3""",218,572:53,1.0,3.0,25,26.0,38,71.0,0.0,0.0,00:45,530:25,25,0.0,11.54,1.0,0.0,0.0,0.0,41:43,43.0,-10.0,4.0,764.0,15:04,13:57,01:05,00:01,,,,,,,,,,,,,,,,,,,,,"22 years, 179 days",No
117,8477493,20172018,1995-09-02,"6\' 3""",215,1743:32,51.0,27.0,14,256.0,79,30.0,5.0,17.0,267:10,1337:52,14,53.5,10.55,3.0,0.0,5.0,5.0,138:30,67.0,9.0,78.0,2155.0,22:04,16:56,01:45,03:22,,,,,,,,,,,,,,,,,,,,,"22 years, 151 days",No
118,8477583,20172018,1993-02-08,"5\' 9""",170,03:25,0.0,0.0,0,0.0,1,1.0,0.0,0.0,00:00,03:25,0,0.0,0.0,0.0,0.0,0.0,0.0,00:00,0.0,0.0,0.0,6.0,03:25,03:25,00:00,00:00,,,,,,,,,,,,,,,,,,,,,"24 years, 357 days",No
119,8477932,20172018,1996-02-07,"6\' 4""",215,1917:54,22.0,16.0,71,189.0,82,69.0,5.0,11.0,174:23,1559:42,71,0.0,8.47,4.0,1.0,0.0,0.0,183:49,121.0,9.0,38.0,2376.0,23:23,19:01,02:14,02:07,,,,,,,,,,,,,,,,,,,,,"21 years, 358 days",Yes
120,8477955,20172018,1996-05-31,"6\' 1""",185,901:21,19.0,9.0,30,143.0,68,43.0,1.0,1.0,44:50,818:59,30,38.54,6.29,4.0,1.0,0.0,1.0,37:32,32.0,11.0,28.0,1345.0,13:15,12:02,00:33,00:39,,,,,,,,,,,,,,,,,,,,,"21 years, 245 days",No
121,8478211,20172018,1995-11-24,"6\' 0""",192,116:11,1.0,0.0,2,12.0,11,22.0,0.0,0.0,00:50,115:15,2,25.0,0.0,0.0,0.0,0.0,0.0,00:06,4.0,-5.0,1.0,177.0,10:33,10:28,00:00,00:04,,,,,,,,,,,,,,,,,,,,,"22 years, 68 days",No
122,8478366,20172018,1994-03-14,"5\' 11""",197,444:24,3.0,7.0,34,72.0,41,51.0,0.0,0.0,28:57,415:27,34,52.63,9.72,0.0,0.0,0.0,0.0,00:00,15.0,3.0,10.0,650.0,10:50,10:07,00:00,00:42,,,,,,,,,,,,,,,,,,,,,"23 years, 323 days",No
123,8478843,20172018,1997-01-18,"5\' 9""",177,706:30,11.0,11.0,6,79.0,51,48.0,1.0,6.0,62:50,643:16,6,42.62,13.92,3.0,0.0,0.0,0.0,00:24,24.0,4.0,22.0,985.0,13:51,12:36,00:00,01:13,,,,,,,,,,,,,,,,,,,,,"21 years, 281 days",No
124,8479404,20172018,1997-08-06,"6\' 3""",199,50:38,0.0,1.0,0,6.0,4,1.0,0.0,0.0,05:21,45:17,0,40.54,16.67,0.0,0.0,0.0,0.0,00:00,1.0,-1.0,1.0,72.0,12:39,11:19,00:00,01:20,,,,,,,,,,,,,,,,,,,,,"20 years, 178 days",No
125,8479553,20172018,1995-01-13,"6\' 2""",206,273:32,1.0,3.0,7,28.0,26,51.0,0.0,0.0,02:19,271:13,7,0.0,10.71,1.0,0.0,0.0,0.0,00:00,9.0,2.0,4.0,398.0,10:31,10:25,00:00,00:05,,,,,,,,,,,,,,,,,,,,,"23 years, 276 days",No
126,8480015,20172018,1999-02-16,"6\' 1""",207,77:49,0.0,1.0,0,17.0,7,3.0,0.0,0.0,12:04,65:22,0,0.0,5.88,0.0,0.0,0.0,0.0,00:23,4.0,-6.0,1.0,115.0,11:07,09:20,00:03,01:43,,,,,,,,,,,,,,,,,,,,,"18 years, 349 days",No
127,8480164,20172018,1994-02-28,"5\' 9""",165,68:30,1.0,0.0,0,3.0,5,5.0,0.0,0.0,08:59,59:31,0,0.0,0.0,0.0,0.0,0.0,0.0,00:00,3.0,0.0,1.0,98.0,13:42,11:54,00:00,01:47,,,,,,,,,,,,,,,,,,,,,"23 years, 337 days",No
128,8466141,20172018,1979-04-04,"6\' 3""",215,1965:58,,,,,35,,,,,,,,,,,,,,,,,,56:10,,,,2.0,3.0,0.0,18.0,11.0,1062.0,141.0,35.0,886.0,36.0,950.0,157.0,0.929134,2.472066,33.0,1143.0,81.0,89.80891719745223,97.22222222222221,93.26315789473684,"38 years, 302 days",No
129,8473503,20172018,1988-03-15,"6\' 3""",205,2411:25,,,,,44,,,,,,,,,,,,,,,,,,54:48,,,,6.0,4.0,0.0,22.0,14.0,1253.0,213.0,25.0,1015.0,27.0,1110.0,236.0,0.9126,2.985797,42.0,1373.0,120.0,90.2542372881356,92.5925925925926,91.44144144144144,"29 years, 322 days",No
130,8474550,20172018,1983-08-29,"6\' 2""",209,1213:06,,,,,24,,,,,,,,,,,,,,,,,,50:32,,,,4.0,1.0,0.0,7.0,9.0,647.0,117.0,17.0,513.0,17.0,553.0,140.0,0.911268,3.115984,20.0,710.0,63.0,83.57142857142857,100.0,92.76672694394213,"34 years, 155 days",No
131,8474667,20172018,1989-12-29,"6\' 1""",205,492:36,,,,,9,,,,,,,,,,,,,,,,,,54:44,,,,0.0,0.0,0.0,4.0,4.0,247.0,36.0,9.0,202.0,11.0,219.0,41.0,0.911439,2.923264,7.0,271.0,24.0,87.8048780487805,81.81818181818183,92.23744292237443,"28 years, 33 days",No
132,8468001,20182019,1981-06-11,"5\' 11""",177,02:43,0.0,0.0,0,0.0,1,0.0,0.0,0.0,00:00,02:43,0,66.66,0.0,0.0,0.0,0.0,0.0,00:00,0.0,0.0,0.0,4.0,02:43,02:43,00:00,00:00,,,,,,,,,,,,,,,,,,,,,"37 years, 234 days",No
133,8471426,20182019,1985-08-17,"6\' 3""",213,951:40,9.0,12.0,47,86.0,75,177.0,0.0,0.0,21:47,805:31,47,37.25,13.95,1.0,0.0,1.0,1.0,124:22,38.0,-6.0,21.0,1384.0,12:41,10:44,01:39,00:17,,,,,,,,,,,,,,,,,,,,,"33 years, 167 days",No
134,8471735,20182019,1986-09-09,"6\' 1""",192,1840:22,53.0,9.0,50,199.0,82,47.0,7.0,39.0,291:23,1518:09,50,0.0,4.52,2.0,0.0,0.0,0.0,30:50,76.0,-17.0,62.0,2304.0,22:26,18:30,00:22,03:33,,,,,,,,,,,,,,,,,,,,,"32 years, 144 days",Yes
135,8473465,20182019,1988-08-05,"6\' 1""",205,202:52,3.0,4.0,6,23.0,19,34.0,1.0,1.0,20:10,182:35,6,100.0,17.39,1.0,0.0,0.0,0.0,00:07,3.0,-5.0,7.0,292.0,10:40,09:36,00:00,01:03,,,,,,,,,,,,,,,,,,,,,"30 years, 179 days",No
136,8473544,20182019,1987-09-22,"6\' 1""",202,1049:40,9.0,14.0,39,110.0,70,102.0,2.0,5.0,111:20,932:13,39,48.12,12.73,0.0,0.0,0.0,0.0,06:07,15.0,-19.0,23.0,1406.0,14:59,13:19,00:05,01:35,,,,,,,,,,,,,,,,,,,,,"31 years, 131 days",No
137,8474098,20182019,1989-04-20,"6\' 0""",190,725:25,10.0,5.0,15,116.0,59,89.0,0.0,1.0,02:53,603:16,15,35.45,4.31,0.0,0.0,0.0,0.0,119:16,58.0,-2.0,15.0,1055.0,12:17,10:13,02:01,00:02,,,,,,,,,,,,,,,,,,,,,"29 years, 286 days",No
138,8474149,20182019,1989-03-12,"5\' 11""",185,1506:26,42.0,28.0,8,195.0,82,33.0,8.0,17.0,275:09,1230:31,8,40.0,14.36,4.0,0.0,0.0,0.0,00:46,42.0,-6.0,70.0,1834.0,18:22,15:00,00:00,03:21,,,,,,,,,,,,,,,,,,,,,"29 years, 325 days",Yes
139,8474230,20182019,1986-03-30,"5\' 11""",213,347:55,4.0,2.0,75,34.0,43,76.0,0.0,0.0,01:45,345:39,75,43.33,5.88,0.0,0.0,0.0,0.0,00:31,16.0,-2.0,6.0,536.0,08:05,08:02,00:00,00:02,,,,,,,,,,,,,,,,,,,,,"32 years, 307 days",No
140,8474884,20182019,1989-11-24,"6\' 0""",184,1462:42,34.0,36.0,30,253.0,82,42.0,17.0,35.0,282:02,1179:28,30,34.21,14.23,6.0,3.0,0.0,0.0,01:12,26.0,-24.0,70.0,1740.0,17:50,14:23,00:00,03:26,,,,,,,,,,,,,,,,,,,,,"29 years, 68 days",Yes
141,8475227,20182019,1990-01-07,"5\' 10""",180,326:26,5.0,2.0,18,27.0,25,35.0,0.0,1.0,53:38,272:25,18,0.0,7.41,1.0,0.0,0.0,0.0,00:23,26.0,-12.0,7.0,470.0,13:03,10:53,00:00,02:08,,,,,,,,,,,,,,,,,,,,,"29 years, 24 days",No
142,8475755,20182019,1992-03-03,"6\' 4""",210,578:25,2.0,0.0,26,47.0,35,116.0,0.0,0.0,05:36,527:41,26,0.0,0.0,0.0,0.0,0.0,0.0,45:08,53.0,-15.0,2.0,785.0,16:31,15:04,01:17,00:09,,,,,,,,,,,,,,,,,,,,,"26 years, 334 days",No
143,8475760,20182019,1992-07-17,"6\' 6""",209,967:37,12.0,14.0,30,154.0,64,126.0,2.0,6.0,95:49,870:09,30,49.43,9.09,2.0,0.0,0.0,0.0,01:39,27.0,6.0,26.0,1340.0,15:07,13:35,00:01,01:29,,,,,,,,,,,,,,,,,,,,,"26 years, 198 days",No
144,8475772,20182019,1991-12-07,"6\' 2""",216,1103:51,10.0,9.0,17,110.0,82,72.0,0.0,0.0,04:10,936:24,17,52.32,8.18,2.0,0.0,1.0,2.0,163:17,44.0,-9.0,19.0,1627.0,13:27,11:25,01:59,00:03,,,,,,,,,,,,,,,,,,,,,"27 years, 55 days",Yes
145,8475796,20182019,1992-01-11,"6\' 1""",198,1278:50,10.0,1.0,26,64.0,70,133.0,0.0,0.0,03:30,1152:57,26,0.0,1.56,0.0,0.0,0.0,1.0,122:23,89.0,-1.0,11.0,1798.0,18:16,16:28,01:44,00:03,,,,,,,,,,,,,,,,,,,,,"27 years, 274 days",No
146,8476389,20182019,1993-07-11,"5\' 10""",183,1081:16,24.0,10.0,54,158.0,55,112.0,3.0,13.0,135:31,855:35,54,51.82,6.33,1.0,0.0,1.0,1.0,90:10,42.0,-9.0,34.0,1366.0,19:39,15:33,01:38,02:27,,,,,,,,,,,,,,,,,,,,,"25 years, 204 days",No
147,8476456,20182019,1993-06-04,"6\' 1""",202,1545:59,62.0,30.0,40,226.0,82,57.0,11.0,34.0,279:58,1252:01,40,63.15,13.27,5.0,0.0,0.0,0.0,14:00,45.0,-14.0,92.0,1846.0,18:51,15:16,00:10,03:24,,,,,,,,,,,,,,,,,,,,,"25 years, 241 days",Yes
148,8476875,20182019,1994-02-27,"6\' 2""",188,1673:51,19.0,8.0,44,129.0,75,63.0,0.0,6.0,59:56,1434:12,44,0.0,6.2,2.0,1.0,0.0,2.0,179:43,132.0,-24.0,27.0,2126.0,22:19,19:07,02:23,00:47,,,,,,,,,,,,,,,,,,,,,"24 years, 338 days",No
149,8477346,20182019,1994-01-07,"6\' 0""",200,1085:51,11.0,4.0,64,79.0,64,127.0,0.0,1.0,18:37,974:50,64,100.0,5.06,2.0,0.0,0.0,0.0,92:24,103.0,-3.0,15.0,1471.0,16:57,15:13,01:26,00:17,,,,,,,,,,,,,,,,,,,,,"25 years, 24 days",No
150,8477384,20182019,1994-01-21,"6\' 5""",220,492:07,1.0,1.0,28,28.0,37,80.0,0.0,0.0,01:08,460:46,28,0.0,3.57,0.0,0.0,0.0,0.0,30:13,31.0,-3.0,2.0,723.0,13:18,12:27,00:49,00:01,,,,,,,,,,,,,,,,,,,,,"25 years, 304 days",No
151,8477452,20182019,1995-08-05,"6\' 3""",218,253:04,1.0,1.0,8,15.0,19,41.0,0.0,0.0,00:09,234:06,8,0.0,6.67,0.0,0.0,0.0,0.0,18:49,13.0,-2.0,2.0,350.0,13:19,12:19,00:59,00:00,,,,,,,,,,,,,,,,,,,,,"23 years, 179 days",No
152,8477493,20182019,1995-09-02,"6\' 3""",215,1833:01,61.0,35.0,8,206.0,82,28.0,13.0,31.0,288:19,1375:06,8,53.68,16.99,5.0,2.0,0.0,1.0,169:36,61.0,-3.0,96.0,2218.0,22:21,16:46,02:04,03:30,,,,,,,,,,,,,,,,,,,,,"23 years, 151 days",Yes
153,8477932,20182019,1996-02-07,"6\' 4""",215,1938:49,24.0,13.0,47,180.0,82,114.0,5.0,10.0,139:17,1610:48,47,0.0,7.22,1.0,1.0,0.0,0.0,188:44,88.0,1.0,37.0,2468.0,23:38,19:38,02:18,01:41,,,,,,,,,,,,,,,,,,,,,"22 years, 358 days",Yes
154,8477955,20182019,1996-05-31,"6\' 1""",185,1133:00,16.0,19.0,31,150.0,78,77.0,1.0,3.0,63:30,977:31,31,46.21,12.67,2.0,0.0,4.0,4.0,91:59,51.0,-1.0,35.0,1696.0,14:31,12:31,01:10,00:48,,,,,,,,,,,,,,,,,,,,,"22 years, 245 days",No
155,8477963,20182019,1996-01-01,"5\' 11""",196,396:06,5.0,7.0,16,35.0,42,101.0,0.0,1.0,05:53,390:13,16,73.68,20.0,0.0,0.0,0.0,0.0,00:00,25.0,-8.0,12.0,588.0,09:25,09:17,00:00,00:08,,,,,,,,,,,,,,,,,,,,,"23 years, 30 days",No
156,8477996,20182019,1996-01-29,"6\' 2""",191,437:16,6.0,0.0,6,39.0,40,45.0,0.0,0.0,03:02,365:11,6,42.77,0.0,0.0,0.0,0.0,1.0,69:03,21.0,-7.0,6.0,665.0,10:55,09:07,01:43,00:04,,,,,,,,,,,,,,,,,,,,,"23 years, 312 days",No
157,8478211,20182019,1995-11-24,"6\' 0""",192,342:56,7.0,3.0,8,53.0,31,65.0,0.0,0.0,02:00,340:27,8,0.0,5.66,0.0,0.0,0.0,0.0,00:29,9.0,0.0,10.0,469.0,11:03,10:58,00:00,00:03,,,,,,,,,,,,,,,,,,,,,"23 years, 68 days",No
158,8478366,20182019,1994-03-14,"5\' 11""",197,1187:39,15.0,24.0,38,208.0,81,139.0,2.0,8.0,134:48,1051:01,38,39.47,11.54,1.0,0.0,0.0,0.0,01:50,74.0,-10.0,39.0,1620.0,14:39,12:58,00:01,01:39,,,,,,,,,,,,,,,,,,,,,"24 years, 323 days",No
159,8478843,20182019,1997-01-18,"5\' 9""",177,644:28,9.0,7.0,14,66.0,50,40.0,0.0,1.0,25:14,592:05,14,39.13,10.61,0.0,0.0,0.0,0.0,27:09,21.0,-10.0,16.0,944.0,12:53,11:50,00:32,00:30,,,,,,,,,,,,,,,,,,,,,"22 years, 281 days",No
160,8479388,20182019,1998-03-09,"6\' 1""",196,11:22,0.0,0.0,2,1.0,1,5.0,0.0,0.0,00:00,11:22,2,0.0,0.0,0.0,0.0,0.0,0.0,00:00,0.0,0.0,0.0,19.0,11:22,11:22,00:00,00:00,,,,,,,,,,,,,,,,,,,,,"20 years, 328 days",No
